time,accelerometer x,accelerometer y,accelerometer z,gyroscope x,gyroscope y,gyroscope z,latitude,longitude,speed
130.4,-0.145518,-0.170786,0.070248,0.084411,-0.047453,-0.071055,30.3516954,76.364652,0.0
130.5,-0.033605,-0.037633,-0.10438,0.069301,-0.039816,-0.064806,30.3516954,76.364652,0.0
130.6,0.016453,0.095778,-0.333838,0.037235,-0.05726,-0.081227,30.3516954,76.364652,0.0
130.7,-0.205742,0.059467,-0.13727,-0.022301,-0.061606,-0.102043,30.3516954,76.364652,0.0
130.8,-0.32251,-0.033226,0.354578,-0.010332,-0.027914,-0.058245,30.3516954,76.364652,0.0
130.9,-0.13903,-0.00904,-0.01393,-0.010996,0.012758,-0.0252,30.3516954,76.364652,0.0
131.0,-0.047256,0.134032,-0.073592,-0.027548,-0.040929,0.008785,30.3516954,76.364652,0.0
131.1,0.081642,0.118452,0.01922,0.048556,0.011911,0.006454,30.3516954,76.364652,0.0
131.2,0.022845,-0.033404,-0.223029,-0.003585,-0.002908,-0.040643,30.3516954,76.364652,0.0
131.3,0.033795,-0.158513,0.200555,-0.000504,0.048826,0.009312,30.3516954,76.364652,0.0
131.4,-0.002798,-0.001672,-0.104097,-0.035287,-0.009473,0.021138,30.3516954,76.364652,0.0
131.5,-0.094714,0.03833,0.057744,0.001207,-0.000143,0.005611,30.3516954,76.364652,0.0
131.6,0.023458,-0.003085,0.138767,0.02055,0.027106,0.025058,30.3516954,76.364652,0.0
131.7,0.065909,-0.04161,-0.133124,-0.016162,0.041701,0.017354,30.3516954,76.364652,0.0
131.8,0.119322,0.005825,-0.051957,-0.014719,-0.046345,-0.031403,30.3516954,76.364652,0.0
131.9,0.016163,-0.086566,-0.016561,-0.056527,0.078645,-0.035112,30.3516954,76.364652,0.0
132.0,0.032971,-0.025123,0.27373,-0.134678,-0.036149,-0.111124,30.3516954,76.364652,0.0
132.1,0.137245,0.020351,-0.32042,-0.028114,0.033527,-0.115212,30.3516954,76.364652,0.0
132.2,-0.243507,-0.152565,0.195693,0.011624,0.011675,-0.087703,30.3516954,76.364652,0.0
132.3,0.003911,0.005339,0.020311,0.067288,-0.06918,-0.041747,30.3516954,76.364652,0.0
132.4,0.106588,0.020335,-0.203284,-0.046573,-0.051169,-0.074197,30.3516954,76.364652,0.0
132.5,0.035027,-0.100968,0.112132,-0.006985,-0.093122,-0.066877,30.3516954,76.364652,0.0
132.6,-0.235582,-0.062555,0.176021,0.000109,0.005026,0.012274,30.3516954,76.364652,0.0
132.7,-0.090164,-0.039373,-0.07972,-0.007074,0.032689,0.082927,30.3516954,76.364652,0.0
132.8,-0.006434,-0.01591,0.018161,-0.013916,-8e-06,0.086619,30.3516954,76.364652,0.0
